ID,gender,DOB,ethnicity,academic_info_id,county_id,family_details_id
1839,female,4/10/1991,Asian,2182,66,3053
1840,male,18/5/1993,other,1487,1454,2878
1841,male,11/9/1992,other,4203,1301,3949
1842,male,21/4/1981,other,2315,4055,2216
1843,male,27/4/1999,other,1328,2338,4080
1844,male,21/5/1987,Asian,855,3706,3292
1845,female,8/7/2000,Asian,1549,4319,1644
1846,female,13/12/1991,other,3458,2373,4059
1847,female,23/12/1992,afam,1648,3759,3668
1848,female,9/9/1980,Asian,3914,1073,2341
1849,male,28/11/1991,other,995,665,2842
1850,male,24/6/1993,other,545,3827,2616
1851,male,22/10/1992,other,2791,2295,4154
1852,female,25/1/1991,other,413,506,2061
1853,male,15/5/1986,Asian,2117,92,1852
1854,female,6/11/1988,Asian,226,4008,67
1855,female,12/4/1985,other,3836,2683,3884
1856,male,16/7/1991,Asian,2727,4651,3377
1857,male,23/9/1994,hispanic,2661,368,1777
1858,female,9/12/1992,other,4180,1302,125
1859,male,14/12/1994,other,437,852,3942
1860,female,2/4/1995,hispanic,3164,4601,4293
1861,male,18/2/1999,afam,4712,2135,1392
1862,female,20/2/1984,other,4698,2993,1660
1863,female,24/1/2000,other,1619,2006,4440
1864,female,8/12/1989,afam,77,3099,2086
1865,male,28/9/1984,Asian,1284,296,3566
1866,male,13/3/1998,Asian,1058,4066,167
1867,female,18/9/1989,other,255,1552,3760
1868,male,10/12/1997,hispanic,1870,2390,1025
1869,female,18/3/1989,Asian,2961,1946,4693
1870,female,16/2/1983,other,3495,4677,2862
1871,male,8/1/1985,other,3185,4395,2167
1872,female,1/10/1997,other,1955,1419,1546
1873,male,15/5/1980,Asian,560,1324,3003
1874,male,21/10/2000,Asian,1357,3481,644
1875,female,18/3/1987,other,3884,1367,1033
1876,male,10/2/1981,Asian,1305,2356,48
1877,female,8/4/1992,other,4562,120,4060
1878,male,25/3/1988,other,2088,1550,1035
1879,female,27/2/1981,other,1399,1342,4434
1880,female,27/9/1995,other,1358,2102,4399
1881,female,18/10/1997,Asian,2489,4265,3455
1882,female,12/3/1995,hispanic,673,1306,3978
1883,female,14/10/1987,Asian,4561,4256,4669
1884,male,14/9/1989,other,1156,1986,1737
1885,male,28/2/1987,Asian,2165,1215,3690
1886,female,9/3/1980,other,1064,4569,2652
1887,male,5/4/1998,other,2671,4067,4695
1888,male,27/12/1980,other,1058,4472,1050
1889,female,16/3/1997,other,2317,1780,4585
1890,male,26/12/1986,Asian,1078,4070,3443
1891,female,16/4/1998,Asian,276,1869,134
1892,male,11/1/1981,other,2369,2260,2243
1893,female,23/3/1997,Asian,3348,406,1589
1894,male,26/11/1999,other,4292,4094,267
1895,male,28/2/1982,other,1374,249,4104
1896,female,5/1/1989,other,2469,2968,1859
1897,female,10/10/1996,other,2470,1461,2604
1898,female,19/10/1994,Asian,1566,4019,3094
1899,male,19/5/1997,Asian,3166,2580,555
1900,male,14/5/1981,other,4290,1169,4277
1901,female,28/11/1980,Asian,703,725,2230
1902,female,15/1/1987,other,1766,3099,1959
1903,male,19/12/1985,other,335,3671,4191
1904,male,1/12/1990,hispanic,2012,1711,1749
1905,male,4/4/1980,other,569,1028,3018
1906,male,5/7/1991,other,3120,4557,3867
1907,female,24/6/1998,Asian,1733,1632,2807
1908,female,14/8/1983,Asian,3791,3151,2722
1909,female,25/6/1987,other,1199,1378,1228
1910,male,23/5/1987,Asian,3779,1052,1364
1911,male,27/3/1985,other,3722,119,1060
1912,female,6/3/1998,other,4402,2268,3792
1913,female,27/3/2000,other,2556,3624,4329
1914,male,2/12/1989,Asian,3785,2393,3330
1915,female,5/6/1984,Asian,4199,4394,478
1916,male,16/6/1991,other,4055,1969,3503
1917,female,10/8/1990,Asian,2946,3076,3005
1918,female,6/3/1986,hispanic,504,2420,359
1919,male,8/5/1989,other,4642,1634,3265
1920,male,7/3/1983,other,1872,3297,2062
1921,male,11/8/1989,other,4149,1252,2399
1922,female,28/7/1997,other,2930,881,891
1923,male,9/4/1990,Asian,3465,2608,3013
1924,male,11/8/1993,afam,3904,4717,2644
1925,male,25/2/1994,Asian,2993,1650,890
1926,male,12/3/1994,other,1813,1656,3324
1927,female,28/12/1999,Asian,415,607,1928
1928,female,9/1/1997,other,2193,4531,544
1929,male,26/5/1989,other,3519,2499,31
1930,female,9/12/1993,other,1906,2323,1432
1931,male,23/10/1999,other,3857,3785,2035
1932,female,12/7/1992,Asian,1409,4713,558
1933,female,4/12/1998,Asian,2468,4046,1937
1934,male,8/7/1990,other,620,2021,2632
1935,male,3/4/1982,Asian,3344,273,2922
1936,female,25/10/1988,other,4733,4019,3937
1937,male,20/5/1986,other,264,1778,2735
1938,female,20/7/1981,other,3726,3955,2074
1939,female,22/1/1999,other,4600,1791,2372
1940,female,25/6/1986,Asian,4004,1793,4550
1941,female,2/10/1992,Asian,287,2440,4594
1942,female,4/4/1987,other,2728,3526,4623
1943,male,22/7/1999,Asian,1734,778,4679
1944,female,5/7/1986,other,342,2401,2637
1945,female,9/4/1989,other,3262,1784,1831
1946,female,17/5/2000,other,1324,4624,71
1947,male,8/12/1981,other,2025,608,4300
1948,female,16/9/1986,Asian,636,3802,2164
1949,male,4/3/1984,hispanic,977,4522,4394
1950,female,25/6/1983,Asian,2001,751,4336
1951,female,24/1/1995,other,2489,1250,628
1952,male,9/4/1987,Asian,903,781,3846
1953,male,2/5/1996,other,139,2975,4048
1954,female,1/1/1983,hispanic,2037,1858,4155
1955,female,6/6/1984,other,2598,647,36
1956,female,2/12/1995,other,4285,1181,2903
1957,male,26/2/1989,Asian,1770,1217,4516
1958,male,14/8/1998,Asian,3569,4029,3280
1959,male,4/6/1989,other,3420,3688,1191
1960,female,28/4/1990,Asian,1364,3602,779
1961,male,2/11/1998,other,3333,3056,2144
1962,female,21/6/2000,afam,4432,2920,4408
1963,female,22/1/1999,afam,2143,368,1297
1964,female,11/12/1991,afam,4285,2469,622
1965,male,13/3/1996,afam,1116,676,4487
1966,female,16/7/1985,afam,4682,3897,4582
1967,female,10/1/1993,afam,503,905,332
1968,female,20/9/1999,afam,965,1219,607
1969,female,22/1/1996,other,4633,3219,205
1970,female,5/9/1996,other,1170,3492,3817
1971,female,16/4/1999,afam,1538,771,2213
1972,male,9/10/1982,afam,749,1762,3892
1973,female,28/5/1990,afam,860,2699,3133
1974,female,17/6/1988,other,396,3671,1601
1975,female,20/12/1984,Asian,3829,3054,2419
1976,male,8/4/1997,Asian,3021,2842,766
1977,male,28/2/1989,other,2955,141,4727
1978,female,27/6/1994,Asian,2221,2584,2619
1979,female,26/11/1989,other,2428,1527,1045
1980,male,1/12/2000,afam,806,1495,3212
1981,male,26/1/1982,afam,3958,2156,881
1982,male,2/3/1999,other,1872,4513,974
1983,female,10/9/1981,other,3980,2037,3612
1984,female,24/5/1998,other,3891,2118,3447
1985,female,12/1/1985,Asian,1197,756,2749
1986,female,26/1/1984,Asian,2858,223,3053
1987,female,3/8/1998,other,3452,2393,1565
1988,male,16/4/1989,Asian,4432,1878,1047
1989,male,10/1/1997,other,1310,2174,1980
1990,male,20/12/1980,other,4171,3863,3764
1991,female,27/3/1996,Asian,2366,1787,3228
1992,male,15/10/1986,Asian,1870,522,2929
1993,female,5/10/1981,other,1877,3281,1610
1994,male,26/6/1995,Asian,2103,1488,3811
1995,male,25/1/1980,other,4514,1045,1454
1996,male,13/3/1997,other,4103,2151,4374
1997,female,27/7/1987,afam,4070,90,4117
1998,female,23/8/1996,afam,2695,2969,2274
1999,female,5/7/1988,afam,2250,1868,3291
2000,female,26/8/1994,afam,1071,1629,21
2001,male,3/11/1980,afam,4021,2839,2335
2002,female,15/3/1989,afam,3149,4246,2046
2003,female,12/7/2000,afam,4059,3334,4684
2004,male,18/2/1987,afam,4737,3177,3817
2005,female,25/7/1987,afam,3654,383,2056
2006,male,15/6/1982,other,2235,1463,3865
2007,female,13/8/1999,other,532,3148,3005
2008,female,15/7/1998,Asian,756,4296,4341
2009,female,23/5/1993,Asian,209,672,2553
2010,male,25/7/1999,other,4301,1275,3038
2011,female,1/9/1990,Asian,3972,1568,1256
2012,male,28/6/2000,other,479,2057,2561
2013,male,14/12/1990,other,3476,1004,4628
2014,male,27/4/1988,other,1714,765,4276
2015,female,5/8/1992,Asian,2605,1196,836
2016,male,6/6/1991,Asian,4438,232,504
2017,female,2/3/1991,other,2304,1869,2821
2018,female,9/4/1992,Asian,4370,184,876
2019,male,25/3/1999,other,4725,799,1017
2020,female,18/11/1994,other,2466,3810,3006
2021,female,19/12/1987,other,2259,204,4025
2022,female,16/4/1992,other,439,1396,4719
2023,male,1/9/1991,Asian,3210,586,3856
2024,female,6/12/1986,Asian,3653,1610,2444
2025,male,25/6/1992,other,2354,1911,914
2026,male,23/11/1983,Asian,237,4143,3706
2027,male,24/10/1995,other,2984,3684,966
2028,female,26/3/1981,other,4372,535,2519
2029,male,26/7/1983,other,4243,1085,3349
2030,female,12/5/2000,other,1855,4117,2358
2031,male,12/1/1986,other,610,3946,2526
2032,male,26/1/2000,Asian,1525,2320,3716
2033,male,9/1/1987,Asian,3844,1449,2434
2034,male,5/2/1991,other,2913,1861,2941
2035,male,25/5/1998,Asian,385,3117,3557
2036,male,20/2/1988,other,1183,2319,3384
2037,female,6/11/1983,other,102,1735,1103
2038,male,9/11/1994,other,1389,2341,3426
2039,male,19/4/1981,other,3611,1805,2971
2040,male,24/6/1991,Asian,240,396,2476
2041,female,28/6/1994,Asian,3697,4611,1508
2042,female,9/1/1986,other,47,2235,241
2043,male,1/2/2000,Asian,158,4556,968
2044,female,27/10/1981,other,2519,1612,635
2045,male,14/4/1991,other,1012,2668,3017
2046,male,4/8/1981,other,3067,1813,422
2047,female,5/5/1984,Asian,1595,5,1495
2048,female,23/7/1994,Asian,945,1808,1419
2049,male,22/4/1983,other,972,4701,204
2050,male,20/3/1993,Asian,2571,3345,3528
2051,female,11/3/1991,other,2648,1651,2550
2052,male,13/2/1982,other,1922,346,2640
2053,male,10/3/1990,hispanic,968,2859,180
2054,male,8/8/1999,other,1751,503,2948
2055,male,1/1/1991,other,1625,4128,476
2056,female,6/6/1986,Asian,4174,2836,2620
2057,female,23/6/1981,Asian,345,268,3840
2058,male,5/5/1996,other,1542,4673,3946
2059,female,4/2/2000,Asian,2504,575,3843
2060,female,16/8/1985,other,2179,2825,3098
2061,female,8/1/1990,other,4271,4224,465
2062,female,13/7/1992,other,1741,240,4372
2063,male,9/7/1998,hispanic,917,48,151
2064,male,27/10/1981,other,78,1521,4160
2065,female,18/12/1994,Asian,3363,377,1601
2066,female,12/8/1983,Asian,3687,1989,3788
2067,female,9/11/1998,other,945,47,446
2068,male,25/8/1983,Asian,3623,1816,4331
2069,female,10/4/1991,other,419,2955,2451
2070,male,12/4/1999,other,1479,4366,4678
2071,female,18/6/1992,Asian,1090,4089,1465
2072,male,2/3/1995,Asian,532,4623,1915
2073,male,10/2/1987,other,593,2820,4676
2074,male,9/1/1990,Asian,2501,325,675
2075,female,15/1/1998,other,326,1145,4349
2076,female,2/8/1986,other,954,628,3433
2077,male,4/11/2000,other,1973,4152,1208
2078,female,23/6/1989,other,3248,4228,2513
2079,female,23/2/1995,Asian,1206,1531,4248
2080,male,16/5/1999,Asian,524,2388,1022
2081,male,24/12/1984,other,2677,1267,2059
2082,male,13/4/1980,Asian,3649,1053,372
2083,male,12/2/1998,other,1524,3659,2526
2084,male,9/9/1982,afam,2174,1476,870
2085,female,21/2/1982,other,1583,2614,2804
2086,male,20/9/1996,other,3674,1180,3317
2087,female,27/4/1994,afam,2570,971,346
2088,female,3/10/2000,Asian,3812,3121,105
2089,female,3/1/1990,Asian,2562,2713,3382
2090,male,11/9/1989,other,1807,872,3824
2091,female,12/3/2000,Asian,2185,3824,2597
2092,male,20/3/1994,other,3799,560,2334
2093,male,24/12/2000,other,4024,1767,1854
2094,male,12/9/2000,other,2590,2955,1572
2095,male,3/4/1999,other,2579,1938,473
2096,male,13/7/1996,Asian,2629,2735,2545
2097,female,3/12/1992,Asian,4073,4581,2860
2098,female,8/12/2000,other,1623,3748,487
2099,male,19/8/1991,Asian,4479,4705,3458
2100,female,12/4/1983,other,4656,3061,4731
2101,male,2/9/1992,other,1266,1755,851
2102,female,12/12/1996,other,2675,780,654
2103,male,1/12/1988,other,3469,1400,2008
2104,male,19/9/1992,other,1415,2588,1287
2105,female,16/5/1995,Asian,1993,532,2901
2106,male,26/9/1995,Asian,1264,651,1239
2107,female,17/11/1980,other,4356,4295,140
2108,female,15/7/1991,Asian,4286,1363,1075
2109,male,8/3/2000,other,1420,2603,4282
2110,male,11/1/1999,other,1859,1177,2241
2111,male,10/2/1982,other,1411,48,461
2112,female,26/2/1992,other,397,546,3321
2113,male,22/11/1992,Asian,3773,4619,178
2114,female,5/3/2000,Asian,419,1091,3126
2115,male,9/5/1993,other,1757,3419,616
2116,male,5/5/1995,Asian,4279,3133,2293
2117,female,15/3/1986,other,894,3232,2275
2118,male,20/9/1989,other,684,2700,2708
2119,male,23/1/2000,other,3137,3666,1615
2120,male,11/10/1990,Asian,2953,4600,31
2121,female,12/9/1987,Asian,4139,4059,4019
2122,female,24/5/1999,other,994,2577,2168
2123,female,5/2/1992,Asian,1388,864,300
2124,male,2/2/1993,other,3576,2821,4058
2125,female,28/3/1989,other,3515,1966,2382
2126,female,14/1/1999,other,548,3394,1917
2127,male,25/4/1996,other,4731,1817,1981
2128,female,7/12/1992,Asian,2851,1083,4072
2129,male,18/10/1983,Asian,323,3253,1742
2130,male,12/3/1991,afam,3116,3311,977
2131,female,15/2/1998,hispanic,3246,1239,3338
2132,female,11/4/1995,other,3701,4547,3307
2133,male,17/8/1988,Asian,1991,620,3389
2134,male,18/2/1999,other,3158,2708,2589
2135,male,7/10/1997,other,1099,2059,1222
2136,female,5/4/1988,other,3454,279,4459
2137,female,26/10/1993,other,4201,619,20
2138,female,24/12/1982,Asian,250,3500,1826
2139,female,25/8/1999,afam,2247,623,888
2140,female,3/9/1997,Asian,3120,1760,4407
2141,female,18/6/1987,other,4157,1236,567
2142,female,28/7/1993,other,3726,687,3306
2143,female,10/5/1983,other,1032,64,2332
2144,male,17/11/1983,Asian,3659,3786,795
2145,female,5/10/1980,Asian,4032,1603,2436
2146,male,12/6/1992,other,2079,3440,643
2147,male,13/8/1990,Asian,3275,1565,2591
2148,male,23/5/1989,other,3775,328,3506
2149,female,10/4/1980,other,2794,4664,3924
2150,female,18/12/1999,other,71,3205,3596
2151,male,5/6/1987,other,271,4106,3970
2152,female,12/2/1987,Asian,281,4590,3893
2153,female,8/2/1991,Asian,286,1869,2525
2154,female,3/7/1988,other,1298,2981,3363
2155,male,19/10/1998,Asian,2266,1176,642
2156,male,28/6/1995,other,1902,2292,2402
2157,male,20/8/1991,other,2259,2412,107
2158,female,18/5/1993,other,3052,532,2837
2159,female,24/9/1983,Asian,3592,1419,4735
2160,male,12/2/1992,Asian,906,4003,205
2161,female,24/12/1992,other,4291,3740,1747
2162,male,14/7/1992,Asian,651,3434,1929
2163,female,7/7/1991,other,3631,1496,2926
2164,male,23/1/1997,other,2761,1391,199
2165,female,26/3/1992,other,3096,1779,3030
2166,male,12/12/1994,other,1776,1432,4332
2167,female,21/2/1998,Asian,3302,1472,2448
2168,female,16/5/1989,Asian,4502,2403,1895
2169,male,2/10/1989,other,3351,2261,1381
2170,female,16/7/1996,Asian,4489,4680,84
2171,female,12/9/1984,other,3316,2466,2794
2172,male,4/6/1992,other,580,9,2221
2173,male,10/7/1995,other,3360,2236,3016
2174,female,18/4/1996,other,4086,2427,3893
2175,male,9/2/1985,Asian,2800,3376,1112
2176,male,6/8/1986,Asian,3040,2441,2259
2177,female,1/7/1998,other,1408,1591,3828
2178,male,16/5/1993,Asian,3537,904,179
2179,male,5/11/1992,other,676,627,618
2180,male,22/12/1990,other,3628,1495,1569
2181,male,17/8/1994,Asian,752,3347,4548
2182,female,7/12/1992,Asian,3862,494,371
2183,female,16/6/1993,other,4422,1154,1514
2184,male,15/7/1994,Asian,1718,2966,3350
2185,female,16/7/1998,other,3853,462,3131
2186,female,24/6/1991,other,1659,3255,863
2187,male,7/11/1980,other,4014,3644,3922
2188,male,4/2/1993,hispanic,690,4104,3596
2189,male,14/8/2000,other,4551,2479,2713
2190,female,11/4/1982,Asian,2756,2263,370
2191,male,12/5/1999,Asian,486,4397,4726
2192,female,3/8/1980,other,4399,1007,4231
2193,male,20/1/1998,Asian,1064,298,2558
2194,male,17/9/1980,other,1959,460,4549
2195,female,19/8/1999,other,553,820,407
2196,female,26/6/1987,other,3374,262,3649
2197,female,2/7/1981,Asian,1151,3360,752
2198,male,18/12/1982,Asian,1878,2940,62
2199,female,20/11/1982,other,2854,865,2101
2200,male,1/9/1982,Asian,2128,1401,598
2201,male,6/2/1980,other,1715,806,3526
2202,male,18/7/1988,other,3380,1780,1587
2203,male,4/3/1995,other,231,1604,3624
2204,female,22/8/1991,other,1269,286,230
2205,female,22/11/1993,Asian,3031,837,1727
2206,female,11/2/1996,Asian,3375,4125,4022
2207,female,21/6/1991,other,641,2035,2342
2208,male,15/3/1992,Asian,3779,1632,305
2209,female,1/9/1995,other,2205,1088,1335
2210,female,24/10/2000,other,3318,4630,3502
2211,female,25/3/1986,Asian,3234,4074,2118
2212,male,3/3/1985,afam,4665,1347,3658
2213,male,12/2/1986,Asian,4128,3171,3282
2214,female,16/6/1997,other,1397,3461,21
2215,female,11/1/1984,Asian,2247,1013,524
2216,male,10/5/1982,other,2126,1235,3650
2217,male,4/11/1991,other,2486,1877,706
2218,female,18/4/1992,other,2924,452,4536
2219,male,18/6/1982,other,3034,2998,4219
2220,female,3/1/1990,Asian,24,3735,1551
2221,female,1/10/1986,Asian,2241,2737,1946
2222,female,18/3/1997,other,27,3969,4209
2223,male,27/8/1992,Asian,1570,404,3636
2224,male,21/10/1999,other,2072,967,2715
2225,female,16/2/1994,other,4416,901,3654
2226,male,27/11/1994,other,3500,949,3116
2227,female,20/8/1986,Asian,435,1379,2182
2228,female,22/5/2000,Asian,7,2315,4703
2229,female,27/11/1984,other,3849,1464,416
2230,male,3/9/1988,Asian,2119,2053,3195
2231,male,2/11/1998,other,3251,3518,913
2232,male,1/1/1993,other,1975,807,3104
2233,female,13/12/1999,other,993,3027,4032
2234,male,7/6/1982,other,2515,1615,2751
2235,female,7/4/1991,hispanic,580,4736,2838
2236,female,4/1/1983,Asian,1398,730,4357
2237,female,15/2/1996,Asian,3731,4277,2956
2238,female,22/5/1990,other,4254,4420,4610
2239,male,13/5/1984,Asian,1320,937,657
2240,male,14/12/2000,other,282,2276,1538
2241,female,10/3/1993,other,3995,1657,504
2242,male,22/11/1986,other,3698,4458,3132
2243,female,15/2/1982,hispanic,3978,2318,2953
2244,female,23/1/1980,other,1933,2325,4723
2245,female,6/12/1987,Asian,4052,3931,4178
2246,male,8/3/1983,Asian,1012,2083,1348
2247,male,20/4/1991,other,1059,4575,482
2248,male,11/4/1980,other,1356,2806,845
2249,male,28/8/1983,other,2264,2775,3029
2250,male,8/5/1997,Asian,4728,278,2850
2251,female,22/1/1995,Asian,3778,2189,1967
2252,male,15/6/1986,other,739,4011,2024
2253,female,19/1/1982,Asian,1333,809,1368
2254,male,22/7/1987,other,2930,1448,1819
2255,male,20/1/1988,other,4525,2489,828
2256,male,14/4/1981,other,303,4244,2908
2257,male,18/9/1990,other,37,3109,4371
2258,male,2/3/1994,hispanic,3036,1580,3154
2259,female,13/1/1995,hispanic,2721,3512,3752
2260,female,1/3/1993,Asian,3073,1529,481
2261,male,11/1/1981,afam,3595,2911,95
2262,male,20/5/1993,hispanic,2664,385,128
2263,female,13/1/1984,afam,4523,2693,2146
2264,male,13/5/1993,Asian,3599,1896,1875
2265,male,14/3/2000,other,1520,915,3052
2266,female,1/5/1991,Asian,4565,426,3370
2267,female,11/9/1994,other,2754,3788,2913
2268,female,3/2/1987,afam,3811,1550,467
2269,female,18/3/1996,hispanic,3717,4564,2961
2270,female,16/3/1993,afam,344,2164,2982
2271,male,23/7/1982,afam,4622,3683,3179
2272,male,5/3/1984,afam,1356,2244,1127
2273,female,15/5/1982,afam,3419,595,4248
2274,female,25/8/1998,afam,2547,1545,3474
2275,female,5/4/1980,afam,2071,2566,4441
2276,female,3/8/1994,afam,1196,4046,4244
2277,female,4/8/1993,afam,2112,441,1008
2278,female,8/6/1986,afam,1290,180,3804
2279,female,2/10/1981,afam,3381,680,4720
2280,female,27/3/1996,afam,2534,217,2843
2281,female,11/1/1993,afam,1430,1991,2121
2282,female,3/8/1985,afam,3553,2623,2065
2283,female,20/5/1990,other,2325,2243,3497
2284,male,8/7/1995,other,3445,112,577
2285,male,11/3/1980,afam,2392,2632,2647
2286,female,27/6/1993,Asian,4703,282,4291
2287,female,21/3/1991,Asian,655,382,734
2288,male,26/10/2000,other,3906,4431,783
2289,male,10/1/1980,Asian,3684,4290,407
2290,female,25/9/1980,other,3908,3406,2864
2291,female,12/1/1995,other,1527,2987,214
2292,male,5/1/1997,other,1523,3188,4420
2293,female,1/6/1980,other,4407,1251,3530
2294,female,14/8/1991,afam,3107,1792,4686
2295,male,27/3/1995,Asian,4436,3936,1501
2296,male,2/12/1981,Asian,1715,976,3314
2297,female,8/5/1998,afam,2657,3522,1298
2298,female,7/11/1980,other,821,3174,1386
2299,female,8/6/1986,Asian,1452,4280,2368
2300,male,7/4/1982,other,1011,113,1633
2301,female,8/11/1980,other,1257,4536,948
2302,male,20/8/1988,other,4049,1648,3769
2303,male,21/3/1993,other,3669,4366,1949
2304,female,1/2/1996,Asian,4505,3429,1188
2305,female,20/10/1981,afam,425,1747,2842
2306,female,12/3/1993,Asian,569,4257,475
2307,female,26/2/1999,other,2690,2982,3122
